ID,Soc_ID,Var_ID,Value,Code_ID,Comment,Source,sub_case,year,source_coded_data,admin_comment
1,B1,B001,65,,,avadhani1975;brosius1986;harrison1949;kedit1982;oldrey1975;sellato1994;urquhart1951,,1970,Binford_2001_Table_5.01,
2,B10,B001,65,,,bailey1863;seligmannandseligmann1911;skeatandblagden1906;spittel1945,,1900,Binford_2001_Table_5.01,
3,B100,B001,60,,,blundell1975;blundell1980;love1917;love1936,,,Binford_2001_Table_5.01,
4,B101,B001,60,,,kaberry1939,,1934,Binford_2001_Table_5.01,
5,B102,B001,35,,,memmott1983a;memmott1983b,,1909,Binford_2001_Table_5.01,
6,B103,B001,13,,,tindale1962a;tindale1962b,,1928,Binford_2001_Table_5.01,
7,B104,B001,55,,,,,,Binford_2001_Table_5.01,
8,B105,B001,68,,,birdsell1967;harris1978;harris1982;roth1909,,1900,Binford_2001_Table_5.01,
9,B106,B001,55,,,clement1903;radcliffebrown1912,,1910,Binford_2001_Table_5.01,
10,B107,B001,24,,,brayshaw1990;lumholtz1889,,1870,Binford_2001_Table_5.01,
11,B108,B001,65,,,kaberry1939;nind1831,,1934,Binford_2001_Table_5.01,
12,B109,B001,70,,,abbie1957;meggitt1962;meggittperscomm1973,,1965,Binford_2001_Table_5.01,
13,B11,B001,82,,,morris1982a,,1972,Binford_2001_Table_5.01,
14,B110,B001,65,,,petersonandlong1986;tonkinson1978,,1880,Binford_2001_Table_5.01,
15,B111,B001,70,,,harris1978;petersonandlong1986,,1960,Binford_2001_Table_5.01,
16,B112,B001,80,,,petersonandlong1986,,1968,Binford_2001_Table_5.01,
17,B113,B001,65,,,campbelletal1936;gargettandhayden1991;haydenperscomm1990;haydenperscomm1992;long1970;long1971;meggitt1962;myers1986;petersonandlong1986,,1936,Binford_2001_Table_5.01,
18,B114,B001,20,,,colliverandwoolston1975,,1848,Binford_2001_Table_5.01,
19,B115,B001,55,,,morwood1987;winterbotham1980,,1840,Binford_2001_Table_5.01,
20,B116,B001,65,,,duncankemp1964,,1900,Binford_2001_Table_5.01,
21,B117,B001,65,,,binfordfieldnotes1974;campbelletal1936;denham1975;oconnell1987,,1965,Binford_2001_Table_5.01,
22,B118,B001,75,,,gould1968;gould1969;gould1971;gould1977,,1968,Binford_2001_Table_5.01,
23,B119,B001,35,,,belshaw1978;debertrodano1978;gardner1978,,1850,Binford_2001_Table_5.01,
24,B12,B001,45,,,headland1986;headlandperscomm1992;headlandperscomm1993,,1965,Binford_2001_Table_5.01,
25,B120,B001,65,,,brokensha1975;campbelletal1936;layton1983;long1970;petersonandlong1986;tindale1972;yengoyan1970,,1968,Binford_2001_Table_5.01,
26,B121,B001,55,,,gason1879;howitt1891;sturt1849a,,1900,Binford_2001_Table_5.01,
27,B122,B001,65,,,roberts1953;schulze1891,,1870,Binford_2001_Table_5.01,
28,B123,B001,65,,,tindaleperscomm1965;tindaleperscomm1966;tindaleperscomm196668;white1915,,1922,Binford_2001_Table_5.01,
29,B124,B001,55,,,binfordfieldnotes1993;long1970;roberts1953;spencerandgillen1899;spencerandgillen1927,,1900,Binford_2001_Table_5.01,
30,B125,B001,45,,,parker1905,,1880,Binford_2001_Table_5.01,
31,B126,B001,50,,,petersonandlong1986;tindaleperscomm1966,,1912,Binford_2001_Table_5.01,
32,B127,B001,55,,,berndtandberndt1944;long1970,,1941,Binford_2001_Table_5.01,
33,B128,B001,40,,,,,1890,Binford_2001_Table_5.01,
34,B129,B001,45,,,cawthorne1844;draperperscomm1993,,1840,Binford_2001_Table_5.01,
35,B13,B001,35,,,rai1982;wastl1957,,1979,Binford_2001_Table_5.01,
36,B130,B001,40,,,,,1910,Binford_2001_Table_5.01,
37,B131,B001,45,,,,,1850,Binford_2001_Table_5.01,
38,B132,B001,40,,,nind1831,,1850,Binford_2001_Table_5.01,
39,B133,B001,35,,,williams1985,,1850,Binford_2001_Table_5.01,
40,B134,B001,35,,,cannon1983;gaughwinandsullivan1984,,1850,Binford_2001_Table_5.01,
41,B135,B001,45,,,fisonandhowitt1880;howitt1904,,1850,Binford_2001_Table_5.01,
42,B136,B001,25,,,hiatt1967;jones1971;jones1972;plomley1983;roth1899,,1830,Binford_2001_Table_5.01,
43,B137,B001,15,,,hiatt1967;jones1971;jones1972,,1830,Binford_2001_Table_5.01,
44,B14,B001,50,,,goodmanetal1985;vanoverbergh1925,,1924,Binford_2001_Table_5.01,
45,B143,B001,30,,,bowen1976;gilg1965;griffen1959;kroeber1931;mcgee1898,,1900,Binford_2001_Table_5.01,
46,B144,B001,75,,,bean1972;gifford1926b;kroeber1925a;strong1929a,,1870,Binford_2001_Table_5.01,
47,B145,B001,75,,,gifford1926b;strong1929a,,1870,Binford_2001_Table_5.01,
48,B146,B001,55,,,meigs1939,,1880,Binford_2001_Table_5.01,
49,B147,B001,55,,,kroeber1925a;luomala1978,,1850,Binford_2001_Table_5.01,
50,B148,B001,50,,,cook1955;gayton1948a;gifford1926b;kroeber1925a;wallace1978b,,1860,Binford_2001_Table_5.01,
51,B149,B001,60,,,benedict1924;gifford1926b;kroeber1925a,,1870,Binford_2001_Table_5.01,
52,B15,B001,85,,,furerhaimendorf1943b,,1940,Binford_2001_Table_5.01,
53,B150,B001,60,,,gifford1926b;oxendine1983;sparkman1908,,1860,Binford_2001_Table_5.01,
54,B151,B001,45,,,cook1955;gayton1948a;gayton1948b,,1860,Binford_2001_Table_5.01,
55,B152,B001,50,,,voegelin1938,,1850,Binford_2001_Table_5.01,
56,B153,B001,60,,,gifford1926b;goldschmidt1948;goldschmidtperscomm1966,,1850,Binford_2001_Table_5.01,
57,B154,B001,50,,,cook1955;gayton1948a;gifford1926b;spier1978,,1850,Binford_2001_Table_5.01,
58,B155,B001,50,,,barrett1908;gifford1926b;johnson1978;kroeber1932,,1850,Binford_2001_Table_5.01,
59,B156,B001,40,,,,,1770,Binford_2001_Table_5.01,
60,B157,B001,50,,,gayton1948a;gayton1948b;gifford1932b,,1870,Binford_2001_Table_5.01,
61,B158,B001,60,,,barrett1908;gifford1926b;loeb1926b,,1860,Binford_2001_Table_5.01,
62,B159,B001,65,,,cook1956;gifford1926a,,1860,Binford_2001_Table_5.01,
63,B16,B001,75,,,bernatzik1951;flatz1963;nimmanahaemindaandhartlandswam1962;pookajorn1985;pookajorn1988;trier1981;velder1963,,1963,Binford_2001_Table_5.01,
64,B160,B001,35,,,barrett1908;cookandheizer1965;dubois1935,,1860,Binford_2001_Table_5.01,
65,B161,B001,25,,,cookandheizer1965,,1860,Binford_2001_Table_5.01,
66,B162,B001,30,,,dixon1910,,1860,Binford_2001_Table_5.01,
67,B163,B001,50,,,cookandheizer1965;faye1923;kroeber1929;wilsonandtowne1978,,1850,Binford_2001_Table_5.01,
68,B164,B001,50,,,gifford1926b,,1805,Binford_2001_Table_5.01,
69,B165,B001,45,,,barrett1908;cook1956,,1860,Binford_2001_Table_5.01,
70,B166,B001,40,,,cook1956;goddard1923;nomland1935,,1860,Binford_2001_Table_5.01,
71,B167,B001,45,,,,,,Binford_2001_Table_5.01,
72,B168,B001,40,,,collierandthalman1991,,1850,Binford_2001_Table_5.01,
73,B169,B001,40,,,cook1956;nomland1938,,,Binford_2001_Table_5.01,
74,B17,B001,85,,,gardner1965;gardner1972;gardner1988,,1963,Binford_2001_Table_5.01,
75,B170,B001,60,,,cook1955,,,Binford_2001_Table_5.01,
76,B171,B001,50,,,cook1956;foster1944;gifford1926b,,1850,Binford_2001_Table_5.01,
77,B172,B001,55,,,barrett1908;cook1956;cookandheizer1965;driver1936,,1860,Binford_2001_Table_5.01,
78,B173,B001,50,,,barrett1908;cook1956;gifford1926b;loeb1926b,,1860,Binford_2001_Table_5.01,
79,B174,B001,45,,,gifford1926b;waterman1918,,1860,Binford_2001_Table_5.01,
80,B175,B001,55,,,barrett1908;barrettandgifford1933;cook1955;cookandheizer1965;gifford1916;gifford1926b,,1850,Binford_2001_Table_5.01,
81,B176,B001,35,,,gray1987,,1860,Binford_2001_Table_5.01,
82,B177,B001,25,,,gifford1939;miller1978,,1860,Binford_2001_Table_5.01,
83,B178,B001,25,,,cook1956;drucker1940,,1870,Binford_2001_Table_5.01,
84,B179,B001,45,,,cookandheizer1965;dixon1907,,1860,Binford_2001_Table_5.01,
85,B18,B001,65,,,senandsen1955;williams1974,,1963,Binford_2001_Table_5.01,
86,B180,B001,35,,,cook1956;gifford1926b;goddard1904;kroeber1925a;wallace1978a,,1860,Binford_2001_Table_5.01,
87,B181,B001,10,,,gray1987,,1870,Binford_2001_Table_5.01,
88,B182,B001,35,,,cook1956;cookandheizer1965;schenckandgifford1952,,1860,Binford_2001_Table_5.01,
89,B183,B001,35,,,gifford1926b,,1860,Binford_2001_Table_5.01,
90,B184,B001,30,,,cook1956;gifford1926b;loud1918;schalk1978,,1860,Binford_2001_Table_5.01,
91,B185,B001,50,,,cookandheizer1965;dixon1905;gifford1926b,,1850,Binford_2001_Table_5.01,
92,B186,B001,20,,,cook1956;gifford1926b;heizerandmills1952;kroeber1925a;schalk1978,,1850,Binford_2001_Table_5.01,
93,B187,B001,30,,,gifford1926b;kniffen1926;kroeber1962,,1860,Binford_2001_Table_5.01,
94,B188,B001,45,,,gifford1926b;ray1963,,1860,Binford_2001_Table_5.01,
95,B189,B001,30,,,gifford1926b;spier1930,,1860,Binford_2001_Table_5.01,
96,B19,B001,90,,,ehrenfels1952,,1946,Binford_2001_Table_5.01,
97,B190,B001,70,,,aschmann1967;baegert1863;baegert1865,,1760,Binford_2001_Table_5.01,
98,B191,B001,65,,,,,1570,Binford_2001_Table_5.01,
99,B192,B001,75,,,smith1978a;steward1938,,1860,Binford_2001_Table_5.01,
100,B193,B001,30,,,bolton1916;schaedel1949;stiles1906,,1800,Binford_2001_Table_5.01,
101,B194,B001,65,,,,,1715,Binford_2001_Table_5.01,
102,B195,B001,65,,,steward1938,,1850,Binford_2001_Table_5.01,
103,B196,B001,60,,,corbusier1886;gifford1932a,,1870,Binford_2001_Table_5.01,
104,B197,B001,60,,,steward1936;steward1938,,1860,Binford_2001_Table_5.01,
105,B198,B001,65,,,hayden1936;hrdlicka1909;kniffen1935;kroeber1935,,1870,Binford_2001_Table_5.01,
106,B199,B001,60,,,steward1938;voegelin1938;zigmond1986,,1860,Binford_2001_Table_5.01,
107,B2,B001,65,,,cadelina1982;eder1978;eder1984;eder1987;warren1964,,1968,Binford_2001_Table_5.01,
108,B20,B001,75,,,bhanu1982;bhanu1992,,1974,Binford_2001_Table_5.01,
109,B200,B001,60,,,steward1936;steward1938,,1860,Binford_2001_Table_5.01,
110,B201,B001,50,,,kelly1964;kellyandfowler1986,,1860,Binford_2001_Table_5.01,
111,B202,B001,65,,,gifford1926b;liljebladandfowler1986;lowie1909;steward1933;steward1938,,1870,Binford_2001_Table_5.01,
112,B203,B001,55,,,steward1938;thomas1983,,1860,Binford_2001_Table_5.01,
113,B204,B001,60,,,euler1972;eulerandfowler1966;hrdlicka1909;kelly1964;kellyandfowler1986;knack1975;stoffleandevans1978,,1860,Binford_2001_Table_5.01,
114,B205,B001,48,,,davis1965,,1870,Binford_2001_Table_5.01,
115,B206,B001,55,,,fowlerandliljeblad1986;steward1938,,1860,Binford_2001_Table_5.01,
116,B207,B001,30,,,gouldandplew1996;gouldperscomm1992;murphyandmurphy1960;steward1938,,1860,Binford_2001_Table_5.01,
117,B208,B001,50,,,boas1899;fowler1966;fowlerandliljeblad1986,,1860,Binford_2001_Table_5.01,
118,B209,B001,40,,,boas1899;callawayetal1986;janetski1983,,1860,Binford_2001_Table_5.01,
119,B21,B001,90,,,bird1983;birddavid1987,,1978,Binford_2001_Table_5.01,
120,B210,B001,50,,,fowler1992,,1870,Binford_2001_Table_5.01,
121,B211,B001,50,,,steward1938,,1860,Binford_2001_Table_5.01,
122,B212,B001,40,,,gifford1926b;riddell1960,,1870,Binford_2001_Table_5.01,
123,B213,B001,45,,,steward1938,,1870,Binford_2001_Table_5.01,
124,B214,B001,50,,,steward1938,,1860,Binford_2001_Table_5.01,
125,B215,B001,45,,,steward1938,,1870,Binford_2001_Table_5.01,
126,B216,B001,40,,,boas1899;ewers1955;harris1940;lowie1924;steward1938,,1860,Binford_2001_Table_5.01,
127,B217,B001,55,,,steward1938,,1860,Binford_2001_Table_5.01,
128,B218,B001,45,,,steward1938,,1860,Binford_2001_Table_5.01,
129,B219,B001,40,,,cook1955;gayton1948a;gifford1926b;gifford1932b;whiting1964,,1860,Binford_2001_Table_5.01,
130,B22,B001,10,,,batchelor1927;hitchcock1891;landor1893;watanabe1964a;watanabe1972,,1900,Binford_2001_Table_5.01,
131,B221,B001,40,,,steward1938,,1860,Binford_2001_Table_5.01,
132,B222,B001,35,,,callawayetal1986;hrdlicka1909;smith1974,,1860,Binford_2001_Table_5.01,
133,B223,B001,45,,,lowie1924,,1870,Binford_2001_Table_5.01,
134,B224,B001,50,,,steward1938,,1860,Binford_2001_Table_5.01,
135,B225,B001,48,,,dazevedo1963;downs1966;gifford1926b;price1962,,1850,Binford_2001_Table_5.01,
136,B226,B001,50,,,brink1969;kelly1932,,1870,Binford_2001_Table_5.01,
137,B227,B001,20,,,lowie1924;shimkin1947;steward1974a,,1860,Binford_2001_Table_5.01,
138,B228,B001,55,,,steward1938,,1860,Binford_2001_Table_5.01,
139,B229,B001,30,,,steward1938,,1860,Binford_2001_Table_5.01,
140,B23,B001,10,,,qiu1983,,1900,Binford_2001_Table_5.01,
141,B230,B001,40,,,boas1899;smith1974;steward1974b;stewart1941,,1860,Binford_2001_Table_5.01,
142,B231,B001,45,,,whiting1950,,1870,Binford_2001_Table_5.01,
143,B232,B001,20,,,boas1899;steward1938,,1860,Binford_2001_Table_5.01,
144,B233,B001,45,,,steward1938,,1860,Binford_2001_Table_5.01,
145,B234,B001,35,,,boas1899;steward1974b,,1860,Binford_2001_Table_5.01,
146,B24,B001,5,,,lee1967;shimkin1939,,1900,Binford_2001_Table_5.01,
147,B240,B001,60,,,basehartperscomm1972;hrdlicka1909;swanton1952,,1880,Binford_2001_Table_5.01,
148,B241,B001,20,,,goldstein1934;wallaceandhoebel1952,,1870,Binford_2001_Table_5.01,
149,B242,B001,60,,,basehart1972;morice1906b;opler1937,,1880,Binford_2001_Table_5.01,
150,B243,B001,20,,,bamforth1988;mishkin1940;newcomb1961,,1870,Binford_2001_Table_5.01,
151,B244,B001,10,,,bamforth1988;ewers1955,,1860,Binford_2001_Table_5.01,
152,B245,B001,15,,,bushnell1922;gussow1954;moore1987;moore1991,,1860,Binford_2001_Table_5.01,
153,B246,B001,20,,,eggan1937;flannery1953;gussowetal1974;hilger1952,,1860,Binford_2001_Table_5.01,
154,B248,B001,20,,,bamforth1988;denig1953;denig1961;ewers1955;kelly1995,,1870,Binford_2001_Table_5.01,
155,B249,B001,10,,,bushnell1922;culbertson1952;sullivan1920,,1870,Binford_2001_Table_5.01,
156,B25,B001,3,,,shternberg1933,,1920,Binford_2001_Table_5.01,
157,B250,B001,15,,,chamberlain1892;turneyhigh1941,,1880,Binford_2001_Table_5.01,
158,B252,B001,30,,,boas1899;murphyandmurphy1960;steward1938,,1860,Binford_2001_Table_5.01,
159,B253,B001,20,,,bamforth1988;culbertson1952;ewers1955;flannery1953;swanton1952,,1870,Binford_2001_Table_5.01,
160,B254,B001,10,,,skinner1914,,1850,Binford_2001_Table_5.01,
161,B255,B001,20,,,dejong1912;ewers1955;kehoe1993,,1850,Binford_2001_Table_5.01,
162,B256,B001,20,,,bushnell1922;ewers1955;ewers1971;lewis1973;robbins1971;wissler1911,,1850,Binford_2001_Table_5.01,
163,B257,B001,20,,,bushnell1922;culbertson1952;denig1930;lowrieandclarke1832,,1870,Binford_2001_Table_5.01,
164,B258,B001,10,,,bamforth1988;bushnell1922;mandelbaum1940,,1850,Binford_2001_Table_5.01,
165,B259,B001,10,,,bamforth1988;ewers1955,,1850,Binford_2001_Table_5.01,
166,B26,B001,5,,,jochelson191926;jochelson191926;kreynovich1979,,1900,Binford_2001_Table_5.01,
167,B260,B001,10,,,bamforth1988;jenness1938,,1880,Binford_2001_Table_5.01,
168,B268,B001,15,,,drucker1990;kelly1995;suttles1990,,1880,Binford_2001_Table_5.01,
169,B269,B001,10,,,boas1891a;drucker1939,,1860,Binford_2001_Table_5.01,
170,B27,B001,1,,,chard1963;popov1966,,1933,Binford_2001_Table_5.01,
171,B270,B001,15,,,smith1940a;smith1940b,,1870,Binford_2001_Table_5.01,
172,B271,B001,10,,,eells1884;eells1887a;elmendorf1960;kelly1995,,1850,Binford_2001_Table_5.01,
173,B272,B001,15,,,schalk1978;taylor1974a;taylor1974b,,1880,Binford_2001_Table_5.01,
174,B273,B001,5,,,cybulski1990b;drucker1951;koppert1930a;schalk1978,,1880,Binford_2001_Table_5.01,
175,B274,B001,15,,,ray1937;ray1938;silverstein1990,,1850,Binford_2001_Table_5.01,
176,B275,B001,10,,,boyd1990;zenk1990,,1860,Binford_2001_Table_5.01,
177,B276,B001,10,,,boasandfarrand1899;hayden1997;teit1906b,,1860,Binford_2001_Table_5.01,
178,B277,B001,10,,,stern1934,,1880,Binford_2001_Table_5.01,
179,B278,B001,10,,,olson1936a;schalk1978,,1860,Binford_2001_Table_5.01,
180,B279,B001,10,,,cybulski1990b;duff1952;schalk1978,,1880,Binford_2001_Table_5.01,
181,B28,B001,1,,,bogoras1904;haydenetal1996;krupnik1983a;moore1923;szathmary1984,,1860,Binford_2001_Table_5.01,
182,B280,B001,10,,,hilltout1904;suttles1990;wilson1866,,1880,Binford_2001_Table_5.01,
183,B281,B001,30,,,seaburgandmiller1990;taylor1974a,,,Binford_2001_Table_5.01,
184,B282,B001,10,,,kennedyandbouchard1990,,1860,Binford_2001_Table_5.01,
185,B283,B001,10,,,cybulski1990b;hilton1990,,1880,Binford_2001_Table_5.01,
186,B284,B001,10,,,pettitt1950,,1880,Binford_2001_Table_5.01,
187,B285,B001,10,,,boyd1990;eells1884;schalk1978;suttles1990,,1860,Binford_2001_Table_5.01,
188,B286,B001,10,,,gunther1962;schalk1978;swan1870,,1860,Binford_2001_Table_5.01,
189,B287,B001,10,,,olson1940;schalk1978,,1880,Binford_2001_Table_5.01,
190,B288,B001,5,,,boasandfarrand1899;cybulski1990b;kane1859;schalk1978,,1890,Binford_2001_Table_5.01,
191,B289,B001,5,,,boasandfarrand1899;halpinandseguin1990;kane1859;schalk1978,,1880,Binford_2001_Table_5.01,
192,B290,B001,1,,,cybulski1990b;kane1859;schalk1978,,1890,Binford_2001_Table_5.01,
193,B291,B001,5,,,boasandfarrand1899;cybulski1990b;mcilwraith1948;schalk1978,,1880,Binford_2001_Table_5.01,
194,B292,B001,1,,,kane1859;mitchellanddonald1988;schalk1978,,1880,Binford_2001_Table_5.01,
195,B293,B001,1,,,adams1973;boasandfarrand1899;cybulski1990b;halpinandseguin1990;kane1859,,1880,Binford_2001_Table_5.01,
196,B294,B001,1,,,holmberg1985;knechtandjordan1985,,1840,Binford_2001_Table_5.01,
197,B295,B001,0.01,,,birketsmithanddelaguna1938;delaguna1990,,1890,Binford_2001_Table_5.01,
198,B296,B001,5,,,hrdlicka1930;michael1967;nelson1899;oswalt1966;oswaltandvanstone1967;oswaltperscomm1966;porter1893,,1850,Binford_2001_Table_5.01,
199,B297,B001,0.01,,,birketsmith1953;delaguna1956;michael1967,,1930,Binford_2001_Table_5.01,
200,B298,B001,1,,,lantis1970a;lantis1984;mickey1955;mitchellanddonald1988;newman1960,,1830,Binford_2001_Table_5.01,
201,B299,B001,1,,,hrdlicka1930;lantis1946;lantis1960,,1930,Binford_2001_Table_5.01,
202,B3,B001,70,,,hagen1908;persoon1989;volz1909,,1900,Binford_2001_Table_5.01,
203,B315,B001,30,,,murdock1980,,1850,Binford_2001_Table_5.01,
204,B316,B001,30,,,,,1860,Binford_2001_Table_5.01,
205,B317,B001,20,,,teit1928,,1870,Binford_2001_Table_5.01,
206,B318,B001,30,,,,,1880,Binford_2001_Table_5.01,
207,B319,B001,25,,,spierandsapir1930,,1860,Binford_2001_Table_5.01,
208,B320,B001,20,,,teit1930,,1860,Binford_2001_Table_5.01,
209,B321,B001,15,,,clineetal1938,,1880,Binford_2001_Table_5.01,
210,B322,B001,25,,,grabert1974;teit1930,,1860,Binford_2001_Table_5.01,
211,B323,B001,25,,,kelly1995;ray1932;teit1930,,1870,Binford_2001_Table_5.01,
212,B324,B001,33,,,spinden1908,,1850,Binford_2001_Table_5.01,
213,B325,B001,20,,,boasandfarrand1899;haydenetal1996;teit1900,,1860,Binford_2001_Table_5.01,
214,B326,B001,20,,,teit1930,,1870,Binford_2001_Table_5.01,
215,B327,B001,15,,,jenness1935;quimby1962,,1870,Binford_2001_Table_5.01,
216,B328,B001,15,,,kinietz1947,,1800,Binford_2001_Table_5.01,
217,B329,B001,10,,,boas1895a;speck1922;speckanddexter1951;wallisandwallis1955,,1700,Binford_2001_Table_5.01,
218,B330,B001,20,,,ewers1955;teit1930;turneyhigh1937,,1860,Binford_2001_Table_5.01,
219,B331,B001,10,,,hickerson1967;landes1937a,,1880,Binford_2001_Table_5.01,
220,B332,B001,5,,,bishop1969;bishop1978;grant1924;hallowell1938;hallowell1955;skinner1911,,1870,Binford_2001_Table_5.01,
221,B333,B001,15,,,chamberlain1892;dawson1891;teit1900;teit1905,,1850,Binford_2001_Table_5.01,
222,B334,B001,10,,,dunning1959;grant1924;rogers1969,,1940,Binford_2001_Table_5.01,
223,B335,B001,15,,,grant1924;rogers1963a;rogers1963b;rogers1969,,1900,Binford_2001_Table_5.01,
224,B336,B001,10,,,goldman1940;jenness1943;smithnd,,1865,Binford_2001_Table_5.01,
225,B337,B001,10,,,cameron1890;grant1890;hickerson1962,,1800,Binford_2001_Table_5.01,
226,B338,B001,0.9,,,lips1947a;morantz1983;rogers1963a;rogers1969;rogers1972;rogers1973;speck1923,,1880,Binford_2001_Table_5.01,
227,B339,B001,5,,,dunning1959;rogers1969,,1850,Binford_2001_Table_5.01,
228,B340,B001,5,,,morantz1983;rogers1969,,1900,Binford_2001_Table_5.01,
229,B341,B001,10,,,boas1895a;rogersandblack1976,,1890,Binford_2001_Table_5.01,
230,B342,B001,10,,,lane1952;tanner1944,,1880,Binford_2001_Table_5.01,
231,B343,B001,10,,,dennison1981;grant1936;jenness1937,,1880,Binford_2001_Table_5.01,
232,B344,B001,10,,,goddard1916;grant1936;ives1985;keith1960;nicks1980;ridington1982,,1850,Binford_2001_Table_5.01,
233,B345,B001,10,,,helm1961;ives1985;janes1983;mackenzie1966,,1860,Binford_2001_Table_5.01,
234,B346,B001,10,,,honigmann1949;honigmann1954,,1920,Binford_2001_Table_5.01,
235,B347,B001,10,,,boas1901;emmons1911;maclachlan1981,,1870,Binford_2001_Table_5.01,
236,B348,B001,10,,,boasandfarrand1899;lane1981,,1880,Binford_2001_Table_5.01,
237,B349,B001,10,,,grant1936;jenness1937;jenness1943,,1880,Binford_2001_Table_5.01,
238,B35,B001,30,,,,,1950,Binford_2001_Table_5.01,
239,B350,B001,10,,,gillespie1981,,1800,Binford_2001_Table_5.01,
240,B351,B001,10,,,adney1900;crowandobley1981,,1880,Binford_2001_Table_5.01,
241,B352,B001,10,,,helm1961;mackenzie1966;savishinsky1974;savishinskyandhara1981;whiting1964,,1860,Binford_2001_Table_5.01,
242,B353,B001,5,,,honigmann1949;honigmann1956b;honigmann1981;mason1967,,1900,Binford_2001_Table_5.01,
243,B354,B001,5,,,clark1974;clark1975;mcfaydenclark1981;michael1967;sullivan1942,,1880,Binford_2001_Table_5.01,
244,B355,B001,5,,,brumbachandjarvenpa1989;fidler1934;grant1936;irimoto1981;mullerwille1974;smith1976;smith1978a;smith1981,,1880,Binford_2001_Table_5.01,
245,B356,B001,2,,,boas1901;mckennan1964;mckennan1965;osgood1936;slobodin1969;slobodin1981,,1880,Binford_2001_Table_5.01,
246,B357,B001,2,,,michael1967;osgood1958;oswaltandvanstone1967;porter1893;snow1981;sullivan1942,,1880,Binford_2001_Table_5.01,
247,B358,B001,3,,,hooper1853;mackenzie1966;rushforth1977,,1860,Binford_2001_Table_5.01,
248,B359,B001,3,,,mckennan1959;mckennan1964;pitts1972,,1930,Binford_2001_Table_5.01,
249,B36,B001,60,,,metraux1948,,1960,Binford_2001_Table_5.01,
250,B360,B001,3,,,morantz1983;skinner1911,,1900,Binford_2001_Table_5.01,
251,B361,B001,3,,,helm1968;helm1972;keith1960;mackenzie1966;szathmary1984,,1860,Binford_2001_Table_5.01,
252,B362,B001,3,,,michael1967;osgood1937;townsend1963;townsend1981,,1870,Binford_2001_Table_5.01,
253,B363,B001,2,,,legros1982;mcclellan1981;oleary1985,,1890,Binford_2001_Table_5.01,
254,B364,B001,2,,,michael1967;snow1981,,1860,Binford_2001_Table_5.01,
255,B365,B001,1,,,hallowell1929;henriksen1973;tanner1944,,1890,Binford_2001_Table_5.01,
256,B369,B001,1,,,ray1992;seltzer1933,,1870,Binford_2001_Table_5.01,
257,B37,B001,55,,,kloos1977;kloos1982,,1968,Binford_2001_Table_5.01,
258,B370,B001,1,,,burch1975;foote1966;giddings1956;giddingsperscomm1963,,1890,Binford_2001_Table_5.01,
259,B371,B001,1,,,burch1975;burch1984;rodahlandedwards1952,,1880,Binford_2001_Table_5.01,
260,B372,B001,0.01,,,graburn1969;seltzer1933;taylor1974;turner1894,,1890,Binford_2001_Table_5.01,
261,B373,B001,0.1,,,barger1981;saladindanglure1984;willmott1960,,1890,Binford_2001_Table_5.01,
262,B374,B001,0.1,,,arima1984;birketsmith1929;harper1964;haydenetal1996;rasmussen1930;tyrrell1897;vallee1967,,1900,Binford_2001_Table_5.01,
263,B375,B001,0.1,,,binford1969;binfordfieldnotes1971;binfordfieldnotes1972;boas1901;burch1975,,1900,Binford_2001_Table_5.01,
264,B377,B001,0.1,,,amsden1977;binford1971;binford1991a;binfordandchasko1976;jamison1978,,1950,Binford_2001_Table_5.01,
265,B378,B001,0.1,,,haydenetal1996;mcghee1988;seltzer1933;smith1984;tyrrell1897,,1910,Binford_2001_Table_5.01,
266,B379,B001,0.1,,,hrdlicka1930;hughes1960;moore1923;rodahlandedwards1952,,1920,Binford_2001_Table_5.01,
267,B38,B001,41,,,gragson1989;greavesperscomm1993;petrullo1939,,1989,Binford_2001_Table_5.01,
268,B380,B001,0.01,,,burch1975;jenness1922;rainey1947;seltzer1933,,1880,Binford_2001_Table_5.01,
269,B381,B001,0.01,,,damas1972;damas1984;haydenetal1996;jenness1922;jenness1932;rasmussen1932,,1920,Binford_2001_Table_5.01,
270,B382,B001,0.01,,,amundsen1908;briggs1970;rasmussen1931,,1920,Binford_2001_Table_5.01,
271,B383,B001,0.01,,,hrdlicka1930;mathiassen1928;oetteking1931;rae1850;vandeveldeetal1992;vanstone1960,,1880,Binford_2001_Table_5.01,
272,B384,B001,0.01,,,damas1992;hallowell1929;lyon1924;mathiassen1928;szathmary1984,,1920,Binford_2001_Table_5.01,
273,B385,B001,0.01,,,birketsmith1928a;grnnowetal1983;hansen1914;perry1898;rink1875;rink1877;york1875,,1880,Binford_2001_Table_5.01,
274,B386,B001,0.01,,,boas1888;boas1964;christy1894;hantzsch1977;low1906;oetteking1931;roberts1953,,1880,Binford_2001_Table_5.01,
275,B387,B001,0.01,,,balikci1970;boas1907;mclintock1860;rae1850;rasmussen1931;ross1835;savelle1987;vandersteenhoven1959,,1880,Binford_2001_Table_5.01,
276,B388,B001,0.01,,,birketsmith1928a;hansen1914;haydenetal1996;holm1914;mirsky1937a;peterson1984;poulsen1909;thalbitzer1914,,1880,Binford_2001_Table_5.01,
277,B389,B001,0.01,,,burch1975;ray1885;roberts1953;seltzer1933;simpson1875;spencer1959,,1880,Binford_2001_Table_5.01,
